query-id	corpus-id	score
2af9a2cbb683eddb5292e5ef6ecdb836	e9f3efc9bf716fa25960e8a19baf2638	1
4d366939261ba241dd2f285397de6a98	83de3e9f2111260e1f024de869692f7f	1
ea42b91db32a1c5244dcc99c9901abd6	3b10015b011ce07d0e3624db56106ade	1
4fc783a19fb1018cf95ba86b258a3c39	f58ef4c28ee024ce537b2b6ae4d6cc6f	1
282fe2c89029dc54f738d07a73de0448	7ff6bd32bf58b77aef680585bcdd44bd	1
4f431258686e42407c81ec2e86353d0b	013e3b17a1adf06b92d4c3017c02c24a	1
35a8297476a7a87057a2f0e571881995	a8c33b249fff8ea67369d17f42dd6d34	1
e43a34195f7ceeeb5d007cee2f77f040	d19e8bf7a26c9c5383500e7c36123c0f	1
621a264276968ccb7bdafbe0d85ce951	a77a069c625f2164367d703d1c5257c0	1
309bc22846a76cd458a29efd1df521f5	0567083418751a861e23200880adf47a	1
9bc1e2584b063a0b283eb220dfc46def	137162ad0138750246e7dc3072826fb0	1
58412eac102d51b57bfa4fe5b2b94b19	618e62e4807f0df38e8ec60b695ee676	1
22eaea47578252d512897a8eddea4fd2	2f5b908a8db7cf3d5bd8bdd12b75635d	1
5845c905e980489356ae7637d8c0d629	b0e58ead7f422bc003a76a8975d6ea98	1
db72c82b3610d62bca479e6e8d4e6f90	2d057db67ec4be4a20c5eb012ae133fd	1
d663c781491df1980ccb1c8af95033a3	f7a65035cbf3b8e336cc63ff43993d80	1
174d0c8e857f1a35dc0cc980f069edfd	cf25c685fc31cae42ca023b782b65bc0	1
c1b1fd21557039f3fee325415bc003fb	b14246a1e0bf72d936719fa31fd4f719	1
b55f5d5d2e6711eeaedfa43bbf92a846	dea3c0309aa19cb5fa204b6c87c55ed1	1
07f7062a212e3b0944697ef3dc676631	7f9e110a3853ba35d4eab93268adf64a	1
f26084819bce0c1b37ef620bb56e47bd	f25ab54bcbeacb74cc6f4d2546f29660	1
88dd8c40297f22977466a9bf25f6a3e1	f8f0449742e8bcdd9664b938a31c1460	1
89ccf60f6b2620aea2cfe6c34c17f3aa	ce5e09154736a90db43069bb1ea84d19	1
84578d2cef86e08b0c23e1fbf0e0ed32	2e9bdd1c37da3eceb400e7b633d57704	1
a813eff4180f6eba7ffff4567750b69c	98d7384276757b6b72d0ecdec2a3d166	1
b2851fb3ed55a4c4314f36a679783af8	8cfabd873fd4a46bc1feebcf1dca20ac	1
baa48c311db0dbfe37bb3ad90bbd6cbf	093d412c5537e1aa10ad5b2a312201aa	1
ed03abf08dcfc5d8b50991c7ebac039a	a528098473b3066ac19bd641ff704a2c	1
62e24c0458e78fd6ccae0e62a9988bb9	4fe8d0d959856dfed8b0810827c8fd10	1
44a2a9d505bffe2368adcf2b0125026c	658eb42dee3d5cbf33e52913f5fc88b6	1
559514503d10ec77f381cc243e150753	ccb289b494604333a78fc3c145fb79e0	1
76efcd97d58ccbcee97adf8090011d4f	9c6020a710c03fac64298eab6ba39249	1
af2bd4b72bb6ffeb791f1db58b14b88a	4801288bfdb56b8742dbe8c21c8ca034	1
62a4ce8dc8b70686aae8e34e437eb143	960f9e4d5738601e2287626a09bc5778	1
805074d337cf2c04b4824ffc351ae7b7	266bbb6b1af8b15ba65776858171ba77	1
f40c590ad2f21a8535f17209bb53828e	e691eec3a0a52e93b8a163a6f2c9f2fd	1
804d584aa07f5e15efbb55949194d838	639f3b603f45dc9b39bddbbc1c1a115e	1
2c8e55adfd9d730200a116c824d5643a	055d54b4bd91453faaed499c655401c6	1
01f3d253b243f10008398cdf9b38185c	a826b33d69fe2db16136c72cf9528347	1
a7035f924f9e966b3f1d2afa8e0d181c	1df6360a632591b7a14a2f76c2ab20c0	1
f8293e70676650344f46f48ea364567c	4a851dd2b69aeb39311369023f588fab	1
d064d57777acb44f7b958ca0a6f08a2b	1571815beef034e32c2edc3c4efda612	1
ac288d199ea4d8f104212a0021495f68	3a2f830fc11b53c8e847f9a97169ac6c	1
3084846867c5b4c2d15668e0878a1f84	ab67146316bed485b0723b2cfc2406c4	1
886424fbf08b2b1c9f9c740e6ac6cde4	86828379bbf5bd1388f465c95a85762c	1
a21d2b6e76d877e71a27c5a85ea7e54b	7de545003a74bd224b21cdf63b474113	1
df146dcefeacc3f1275b52346ace4517	90fb3412870f3634d8cc09dbc95ee558	1
96235abbb435dca671cf109af3d2370a	919097aeee6a3c8d915422ae92c557ba	1
9d6c3e15508e687bcdf2f6931bd7d984	6620ccfcbd2563cac1ba893f32360306	1
45476ef7a2209874abb1e712a0831093	7955ea6532a8837d7f6177fb37e0d4ef	1
ea3a0a80ab2a4ac9aecbfd64ab33fe29	8affce51b26700e9fa858671e1c5d592	1
95d490b092547daebb893625eb7e8e16	bebbcffc487640a933bd7082d2293f87	1
3024d4e8621951e8cfad98742879ee6f	48c318f36135eeee5473415547831e6a	1
0df69d485b5a65a8771ca6446c4f0559	599f4873df8b2b33541e2fdf77e252ac	1
668d77ff26148083effccdb32477e77e	f114869d7c34943bd4114fbd8fb2fa8a	1
ee20ec87177835a0e8f4b25f81c8a7eb	ac7f57c40d8eefb1b36674d37ff03781	1
f8f76cf4a1e3547c4c01c1209ad39557	d11685f54e5960cbf1f7af1c9929ff4e	1
ead5a308168db2e07c3e3edbbdbcdec5	196d7d3e52f32ad3da96db4743055d49	1
e0a8f93aca084a8556279c379f0339ad	d95b1876aab2b1faa313cc2f56ddae68	1
40b428cc21dd7558b085cb580e31c247	66b2e6be41f37284d35b720e028c2044	1
7d0e10bd914d4fbd62c650bea8ef80d8	2e2443f3097a36e85f5d1cf4784f525f	1
bd59da3571e60dc369af8ee4c4559c9e	0002c3f866c0f060fa46db4824f00324	1
f5e1ed24a7f16ce9fc638d505e4902a1	9b2dc29f96e6b35072a0844aed3e1595	1
6bf852c9e165c264c72d8a609cd465cd	b549f00aa5043939bfd6bc9661ae28f2	1
3223d98c0706f2b2c284b7bffe95f07c	fa79fc4d0e70620df3fed7981405b649	1
f40c6ec1d86231c65f3d83a48f6a29e2	f0016c3e2be8a5be4bdbde9e56651a1c	1
78d7412f11c149fbd6931b735ac83845	46818caf60126f4d39f31600d327fdda	1
13db9ae61b792903e7ffd2e225ca984d	d335d3cb7176d4b3be6cfe6c94c78e44	1
577e4f42fb9400983087cb766698e1a9	9abae4735f396c8ccc6a4e42568b2395	1
843a2816c8aadad9f4de842c5b051ae6	d09df6419c83eb8db6cbfad8e58b7968	1
0ff791460afd8b1bde8abc9e49927929	321db0e962afbb9e09813c3ad3b1977d	1
09680dae1c7c540265d96fd001a5db03	3cc26b4368952599a66c78ff4fd52dcd	1
5a85a38ee92b05af62f4fb16fa537ae5	1273d89e29554b87f42c995a485728e0	1
23ef126fe9bc2c57962a130d0282e369	33e0113777b69a80effe0b8191df294a	1
04ec3605b5f5993e28d7aad4295c5e68	77c38fa3d7361b5e6eed945e32f9022a	1
443293fd08d7ce719a2fa6cbf75efdf2	d003c7d48584e612a646f5b3d56c01e0	1
34bdeaeda01489a01ce182651542d750	40e75167ee130b6cd24c3629eecc2f05	1
00aa6a7a23d587e33c0b010cf59ce145	3356d700a8bc732757fe397a8f1d5195	1
415833c08caa92ea7484638d0bec88ed	0297758f544946cb41353327414d7aeb	1
6207d08db73f85521b73bbe066563e21	866c44ecef0955866503a519be0def0c	1
6cc911a33857609306401385224ef46a	47e753d7da5b9d318ced14ef39fb3ea9	1
afa70b62c3a9e869b1dca80e8789f85f	78c3218f667e489b69aee4566b50c09b	1
b059dfb9762713ad59ce0a7c4ab30b1e	40cafe56ddd0197ab160ea0eea80907d	1
6738de5615acac36d4ce0df9fc3e35ad	36ca28770443983d8ea177c1b9063da0	1
13b0d882434cd233a2bd694b47af579e	78c4964999ad19555f8fbf8d38d6bd9e	1
dbe04ccb53565f0ff67db413f15ad439	2ab599086eb5cd3f6b18bad6a960eafd	1
3c5c23e321299e579b8a72145d2e5a3f	1d43162dc8a69d001b0f4679839c1a2c	1
b7e66372a9c757847efbeec833f8af0d	a1b0975ef8a430f3e93d2babe53d4a3d	1
194207c4aabd19e9e6160f1a0fed1a15	001523e29e510e2a7aa11f73588e7f8b	1
3a56fd26236d2080fe216c87c4542a71	c03a0b0b26169cb9fca3453d3c03ef86	1
a6b1c718e493f6e51c73dd6cbf4c8bb4	e3b0e9e24bc18d7a0a11db41dfe80811	1
c991da01a1dcc0a9c042a65b9a1ccf6f	8c837451f8b02c2336d7d09f4c4b184d	1
30a7922508e3ae8bbff8e79ff55f1a1e	4ca4813a495adda545cfff44c75ec32c	1
76829a14b632cead4bdf84a305a65213	906be50157ceca3232705394e93994d9	1
adb7307e7a2781dd09ed9b1cef5fad2f	7941e36f5e170d4cdabe1b14f3f1c77a	1
63427326a3a988969c7721523138324d	bb05e9bdcf3eabd1a9fd7d358cc50337	1
c61f419c50ad439078b575a43cfaa7d0	c39dfe565796ece2e21dfbfbc7bb9fcd	1
533ba9a4622afa10fc8101ef7fdc6406	12641f62d627aa1f5fef5832a57ec29c	1
c44049adf2b916e4c14b3a84159272ac	1e1b922976d8bde6f211e44faac10e07	1
9995cf4063707de58891f49b3b83ba3d	55d8ac768182dfde67e870f32921cfe4	1
9032aa552d49d990fbb824a2fc43e09f	795b11cd7912cf643130aa4c656d03ce	1
827e4a081d2544aa79afdd14ece41d72	e76bbf6b3bbe69e6de424a440fed7712	1
6af57d52cddbdcc87055c7e12892ce38	b06434901852fee67b5a95bbb3ae38fb	1
53b7fee1ef7444c437a2d5f0260cbfd5	b810650dc6d1f2988f80a5a554fbc4c0	1
a163d095dc4732cd248fbe8c59b9e635	c2aa53ec077dc7066556cade8f608a27	1
d36c88ad60104c2de2450bd3f99a0bdd	0f5e17155c4056b9a0a477760d457e2d	1
e62e988eb5699a720ebb06218c4612da	53b484892e7e0a634395ca8e32eef324	1
52aabe1e23be1e85df7f276cfa4c84a0	b03d784e0cbd866c87a10bbf82fcb8a9	1
888e4b129f774011316389c05ded5a46	f240b64fbd9d475a82238ad1ef49e4cf	1
b43ecfb3ae9b2234d746029d71443b07	2d3caffc912f0c387a24fd15e1d17fb5	1
c1a6ec1c9f377c3784d876c96d2a994b	15926fc3f2fe12e0d258932bb48f4c10	1
5d4d61b6a84d20cd55d1cde24d9f57ce	5b1a54304eab9da5c2ce4ec923173da6	1
